[s],CH1[V]
-9.76700E-06,4.684E-01
-9.76600E-06,4.484E-01
-9.76500E-06,4.684E-01
-9.76400E-06,4.484E-01
-9.76300E-06,4.684E-01
-9.76200E-06,4.484E-01
-9.76100E-06,4.484E-01
-9.76000E-06,4.484E-01
-9.75900E-06,4.484E-01
-9.75800E-06,4.484E-01
-9.75700E-06,4.484E-01
-9.75600E-06,4.484E-01
-9.75500E-06,4.484E-01
-9.75400E-06,4.684E-01
-9.75300E-06,4.484E-01
-9.75200E-06,4.484E-01
-9.75100E-06,4.484E-01
-9.75000E-06,4.484E-01
-9.74900E-06,4.484E-01
-9.74800E-06,4.484E-01
-9.74700E-06,4.684E-01
-9.74600E-06,4.484E-01
-9.74500E-06,4.484E-01
-9.74400E-06,4.484E-01
-9.74300E-06,4.484E-01
-9.74200E-06,4.484E-01
-9.74100E-06,4.484E-01
-9.74000E-06,4.684E-01
-9.73900E-06,4.484E-01
-9.73800E-06,4.484E-01
-9.73700E-06,4.484E-01
-9.73600E-06,4.484E-01
-9.73500E-06,4.484E-01
-9.73400E-06,4.484E-01
-9.73300E-06,4.484E-01
-9.73200E-06,4.484E-01
-9.73100E-06,4.484E-01
-9.73000E-06,4.484E-01
-9.72900E-06,4.484E-01
-9.72800E-06,4.684E-01
-9.72700E-06,4.484E-01
-9.72600E-06,4.684E-01
-9.72500E-06,4.684E-01
-9.72400E-06,4.484E-01
-9.72300E-06,4.484E-01
-9.72200E-06,4.484E-01
-9.72100E-06,4.484E-01
-9.72000E-06,4.484E-01
-9.71900E-06,4.484E-01
-9.71800E-06,4.484E-01
-9.71700E-06,4.484E-01
-9.71600E-06,4.484E-01
-9.71500E-06,4.484E-01
-9.71400E-06,4.484E-01
-9.71300E-06,4.484E-01
-9.71200E-06,4.484E-01
-9.71100E-06,4.484E-01
-9.71000E-06,4.484E-01
-9.70900E-06,4.484E-01
-9.70800E-06,4.484E-01
-9.70700E-06,4.484E-01
-9.70600E-06,4.484E-01
-9.70500E-06,4.484E-01
-9.70400E-06,4.484E-01
-9.70300E-06,4.484E-01
-9.70200E-06,4.684E-01
-9.70100E-06,4.484E-01
-9.70000E-06,4.484E-01
-9.69900E-06,4.284E-01
-9.69800E-06,4.484E-01
-9.69700E-06,4.684E-01
-9.69600E-06,4.484E-01
-9.69500E-06,4.484E-01
-9.69400E-06,4.484E-01
-9.69300E-06,4.484E-01
-9.69200E-06,4.484E-01
-9.69100E-06,4.684E-01
-9.69000E-06,4.684E-01
-9.68900E-06,4.484E-01
-9.68800E-06,4.484E-01
-9.68700E-06,4.484E-01
-9.68600E-06,4.484E-01
-9.68500E-06,4.484E-01
-9.68400E-06,4.484E-01
-9.68300E-06,4.684E-01
-9.68200E-06,4.484E-01
-9.68100E-06,4.484E-01
-9.68000E-06,4.684E-01
-9.67900E-06,4.484E-01
-9.67800E-06,4.484E-01
-9.67700E-06,4.484E-01
-9.67600E-06,4.484E-01
-9.67500E-06,4.684E-01
-9.67400E-06,4.484E-01
-9.67300E-06,4.684E-01
-9.67200E-06,4.484E-01
-9.67100E-06,4.484E-01
-9.67000E-06,4.484E-01
-9.66900E-06,4.484E-01
-9.66800E-06,4.484E-01
-9.66700E-06,4.484E-01
-9.66600E-06,4.484E-01
-9.66500E-06,4.684E-01
-9.66400E-06,4.484E-01
-9.66300E-06,4.484E-01
-9.66200E-06,4.484E-01
-9.66100E-06,4.484E-01
-9.66000E-06,4.684E-01
-9.65900E-06,4.684E-01
-9.65800E-06,4.684E-01
-9.65700E-06,4.484E-01
-9.65600E-06,4.484E-01
-9.65500E-06,4.484E-01
-9.65400E-06,4.484E-01
-9.65300E-06,4.684E-01
-9.65200E-06,4.484E-01
-9.65100E-06,4.484E-01
-9.65000E-06,4.484E-01
-9.64900E-06,4.484E-01
-9.64800E-06,4.484E-01
-9.64700E-06,4.484E-01
-9.64600E-06,4.484E-01
-9.64500E-06,4.684E-01
-9.64400E-06,4.484E-01
-9.64300E-06,4.484E-01
-9.64200E-06,4.484E-01
-9.64100E-06,4.484E-01
-9.64000E-06,4.484E-01
-9.63900E-06,4.484E-01
-9.63800E-06,4.484E-01
-9.63700E-06,4.484E-01
-9.63600E-06,4.484E-01
-9.63500E-06,4.684E-01
-9.63400E-06,4.484E-01
-9.63300E-06,4.684E-01
-9.63200E-06,4.484E-01
-9.63100E-06,4.484E-01
-9.63000E-06,4.484E-01
-9.62900E-06,4.684E-01
-9.62800E-06,4.684E-01
-9.62700E-06,4.684E-01
-9.62600E-06,4.484E-01
-9.62500E-06,4.484E-01
-9.62400E-06,4.484E-01
-9.62300E-06,4.484E-01
-9.62200E-06,4.484E-01
-9.62100E-06,4.484E-01
-9.62000E-06,4.484E-01
-9.61900E-06,4.484E-01
-9.61800E-06,4.484E-01
-9.61700E-06,4.684E-01
-9.61600E-06,4.684E-01
-9.61500E-06,4.484E-01
-9.61400E-06,4.484E-01
-9.61300E-06,4.484E-01
-9.61200E-06,4.484E-01
-9.61100E-06,4.684E-01
-9.61000E-06,4.484E-01
-9.60900E-06,4.484E-01
-9.60800E-06,4.484E-01
-9.60700E-06,4.484E-01
-9.60600E-06,4.484E-01
-9.60500E-06,4.484E-01
-9.60400E-06,4.684E-01
-9.60300E-06,4.484E-01
-9.60200E-06,4.684E-01
-9.60100E-06,4.484E-01
-9.60000E-06,4.484E-01
-9.59900E-06,4.484E-01
-9.59800E-06,4.484E-01
-9.59700E-06,4.684E-01
-9.59600E-06,4.484E-01
-9.59500E-06,4.484E-01
-9.59400E-06,4.484E-01
-9.59300E-06,4.484E-01
-9.59200E-06,4.684E-01
-9.59100E-06,4.684E-01
-9.59000E-06,4.684E-01
-9.58900E-06,4.684E-01
-9.58800E-06,4.684E-01
-9.58700E-06,4.684E-01
-9.58600E-06,4.684E-01
-9.58500E-06,4.684E-01
-9.58400E-06,4.684E-01
-9.58300E-06,4.484E-01
-9.58200E-06,4.684E-01
-9.58100E-06,4.484E-01
-9.58000E-06,4.684E-01
-9.57900E-06,4.684E-01
-9.57800E-06,4.484E-01
-9.57700E-06,4.484E-01
-9.57600E-06,4.684E-01
-9.57500E-06,4.484E-01
-9.57400E-06,4.484E-01
-9.57300E-06,4.684E-01
-9.57200E-06,4.684E-01
-9.57100E-06,4.684E-01
-9.57000E-06,4.484E-01
-9.56900E-06,4.484E-01
-9.56800E-06,4.484E-01
-9.56700E-06,4.484E-01
-9.56600E-06,4.684E-01
-9.56500E-06,4.684E-01
-9.56400E-06,4.684E-01
-9.56300E-06,4.684E-01
-9.56200E-06,4.484E-01
-9.56100E-06,4.484E-01
-9.56000E-06,4.484E-01
-9.55900E-06,4.484E-01
-9.55800E-06,4.484E-01
-9.55700E-06,4.684E-01
-9.55600E-06,4.684E-01
-9.55500E-06,4.684E-01
-9.55400E-06,4.684E-01
-9.55300E-06,4.684E-01
-9.55200E-06,4.484E-01
-9.55100E-06,4.484E-01
-9.55000E-06,4.484E-01
-9.54900E-06,4.484E-01
-9.54800E-06,4.484E-01
-9.54700E-06,4.484E-01
-9.54600E-06,4.684E-01
-9.54500E-06,4.684E-01
-9.54400E-06,4.684E-01
-9.54300E-06,4.684E-01
-9.54200E-06,4.484E-01
-9.54100E-06,4.484E-01
-9.54000E-06,4.684E-01
-9.53900E-06,4.484E-01
-9.53800E-06,4.484E-01
-9.53700E-06,4.484E-01
-9.53600E-06,4.484E-01
-9.53500E-06,4.484E-01
-9.53400E-06,4.484E-01
-9.53300E-06,4.484E-01
-9.53200E-06,4.684E-01
-9.53100E-06,4.684E-01
-9.53000E-06,4.684E-01
-9.52900E-06,4.484E-01
-9.52800E-06,4.684E-01
-9.52700E-06,4.484E-01
-9.52600E-06,4.484E-01
-9.52500E-06,4.484E-01
-9.52400E-06,4.484E-01
-9.52300E-06,4.484E-01
-9.52200E-06,4.684E-01
-9.52100E-06,4.684E-01
-9.52000E-06,4.484E-01
-9.51900E-06,4.484E-01
-9.51800E-06,4.484E-01
-9.51700E-06,4.684E-01
-9.51600E-06,4.684E-01
-9.51500E-06,4.684E-01
-9.51400E-06,4.684E-01
-9.51300E-06,4.684E-01
-9.51200E-06,4.484E-01
-9.51100E-06,4.484E-01
-9.51000E-06,4.484E-01
-9.50900E-06,4.684E-01
-9.50800E-06,4.484E-01
-9.50700E-06,4.484E-01
-9.50600E-06,4.484E-01
-9.50500E-06,4.684E-01
-9.50400E-06,4.484E-01
-9.50300E-06,4.484E-01
-9.50200E-06,4.484E-01
-9.50100E-06,4.484E-01
-9.50000E-06,4.684E-01
-9.49900E-06,4.484E-01
-9.49800E-06,4.484E-01
-9.49700E-06,4.484E-01
-9.49600E-06,4.484E-01
-9.49500E-06,4.484E-01
-9.49400E-06,4.484E-01
-9.49300E-06,4.484E-01
-9.49200E-06,4.484E-01
-9.49100E-06,4.684E-01
-9.49000E-06,4.684E-01
-9.48900E-06,4.484E-01
-9.48800E-06,4.484E-01
-9.48700E-06,4.484E-01
-9.48600E-06,4.484E-01
-9.48500E-06,4.484E-01
-9.48400E-06,4.684E-01
-9.48300E-06,4.684E-01
-9.48200E-06,4.484E-01
-9.48100E-06,4.684E-01
-9.48000E-06,4.684E-01
-9.47900E-06,4.484E-01
-9.47800E-06,4.684E-01
-9.47700E-06,4.484E-01
-9.47600E-06,4.484E-01
-9.47500E-06,4.484E-01
-9.47400E-06,4.484E-01
-9.47300E-06,4.484E-01
-9.47200E-06,4.484E-01
-9.47100E-06,4.684E-01
-9.47000E-06,4.484E-01
-9.46900E-06,4.484E-01
-9.46800E-06,4.484E-01
-9.46700E-06,4.484E-01
-9.46600E-06,4.484E-01
-9.46500E-06,4.684E-01
-9.46400E-06,4.684E-01
-9.46300E-06,4.484E-01
-9.46200E-06,4.684E-01
-9.46100E-06,4.484E-01
-9.46000E-06,4.684E-01
-9.45900E-06,4.684E-01
-9.45800E-06,4.484E-01
-9.45700E-06,4.484E-01
-9.45600E-06,4.484E-01
-9.45500E-06,4.484E-01
-9.45400E-06,4.484E-01
-9.45300E-06,4.484E-01
-9.45200E-06,4.484E-01
-9.45100E-06,4.684E-01
-9.45000E-06,4.684E-01
-9.44900E-06,4.484E-01
-9.44800E-06,4.484E-01
-9.44700E-06,4.684E-01
-9.44600E-06,4.684E-01
-9.44500E-06,4.484E-01
-9.44400E-06,4.684E-01
-9.44300E-06,4.484E-01
-9.44200E-06,4.484E-01
-9.44100E-06,4.684E-01
-9.44000E-06,4.484E-01
-9.43900E-06,4.484E-01
-9.43800E-06,4.484E-01
-9.43700E-06,4.684E-01
-9.43600E-06,4.484E-01
-9.43500E-06,4.484E-01
-9.43400E-06,4.484E-01
-9.43300E-06,4.484E-01
-9.43200E-06,4.484E-01
-9.43100E-06,4.484E-01
-9.43000E-06,4.484E-01
-9.42900E-06,4.484E-01
-9.42800E-06,4.484E-01
-9.42700E-06,4.484E-01
-9.42600E-06,4.684E-01
-9.42500E-06,4.684E-01
-9.42400E-06,4.684E-01
-9.42300E-06,4.684E-01
-9.42200E-06,4.484E-01
-9.42100E-06,4.484E-01
-9.42000E-06,4.484E-01
-9.41900E-06,4.484E-01
-9.41800E-06,4.484E-01
-9.41700E-06,4.684E-01
-9.41600E-06,4.484E-01
-9.41500E-06,4.484E-01
-9.41400E-06,4.484E-01
-9.41300E-06,4.484E-01
-9.41200E-06,4.684E-01
-9.41100E-06,4.484E-01
-9.41000E-06,4.684E-01
-9.40900E-06,4.684E-01
-9.40800E-06,4.484E-01
-9.40700E-06,4.484E-01
-9.40600E-06,4.684E-01
-9.40500E-06,4.484E-01
-9.40400E-06,4.684E-01
-9.40300E-06,4.684E-01
-9.40200E-06,4.684E-01
-9.40100E-06,4.484E-01
-9.40000E-06,4.684E-01
-9.39900E-06,4.484E-01
-9.39800E-06,4.684E-01
-9.39700E-06,4.484E-01
-9.39600E-06,4.484E-01
-9.39500E-06,4.484E-01
-9.39400E-06,4.484E-01
-9.39300E-06,4.484E-01
-9.39200E-06,4.484E-01
-9.39100E-06,4.484E-01
-9.39000E-06,4.484E-01
-9.38900E-06,4.484E-01
-9.38800E-06,4.484E-01
-9.38700E-06,4.684E-01
-9.38600E-06,4.484E-01
-9.38500E-06,4.484E-01
-9.38400E-06,4.484E-01
-9.38300E-06,4.484E-01
-9.38200E-06,4.684E-01
-9.38100E-06,4.484E-01
-9.38000E-06,4.684E-01
-9.37900E-06,4.684E-01
-9.37800E-06,4.684E-01
-9.37700E-06,4.484E-01
-9.37600E-06,4.484E-01
-9.37500E-06,4.484E-01
-9.37400E-06,4.484E-01
-9.37300E-06,4.684E-01
-9.37200E-06,4.484E-01
-9.37100E-06,4.484E-01
-9.37000E-06,4.484E-01
-9.36900E-06,4.684E-01
-9.36800E-06,4.484E-01
-9.36700E-06,4.484E-01
-9.36600E-06,4.484E-01
-9.36500E-06,4.484E-01
-9.36400E-06,4.484E-01
-9.36300E-06,4.684E-01
-9.36200E-06,4.484E-01
-9.36100E-06,4.484E-01
-9.36000E-06,4.484E-01
-9.35900E-06,4.484E-01
-9.35800E-06,4.484E-01
-9.35700E-06,4.484E-01
-9.35600E-06,4.484E-01
-9.35500E-06,4.484E-01
-9.35400E-06,4.484E-01
-9.35300E-06,4.684E-01
-9.35200E-06,4.684E-01
-9.35100E-06,4.484E-01
-9.35000E-06,4.684E-01
-9.34900E-06,4.684E-01
-9.34800E-06,4.684E-01
-9.34700E-06,4.484E-01
-9.34600E-06,4.484E-01
-9.34500E-06,4.684E-01
-9.34400E-06,4.684E-01
-9.34300E-06,4.684E-01
-9.34200E-06,4.484E-01
-9.34100E-06,4.484E-01
-9.34000E-06,4.484E-01
-9.33900E-06,4.484E-01
-9.33800E-06,4.484E-01
-9.33700E-06,4.484E-01
-9.33600E-06,4.684E-01
-9.33500E-06,4.684E-01
-9.33400E-06,4.484E-01
-9.33300E-06,4.484E-01
-9.33200E-06,4.484E-01
-9.33100E-06,4.484E-01
-9.33000E-06,4.684E-01
-9.32900E-06,4.684E-01
-9.32800E-06,4.484E-01
-9.32700E-06,4.484E-01
-9.32600E-06,4.484E-01
-9.32500E-06,4.484E-01
-9.32400E-06,4.484E-01
-9.32300E-06,4.684E-01
-9.32200E-06,4.684E-01
-9.32100E-06,4.484E-01
-9.32000E-06,4.684E-01
-9.31900E-06,4.484E-01
-9.31800E-06,4.484E-01
-9.31700E-06,4.484E-01
-9.31600E-06,4.484E-01
-9.31500E-06,4.484E-01
-9.31400E-06,4.684E-01
-9.31300E-06,4.484E-01
-9.31200E-06,4.684E-01
-9.31100E-06,4.484E-01
-9.31000E-06,4.484E-01
-9.30900E-06,4.484E-01
-9.30800E-06,4.484E-01
-9.30700E-06,4.484E-01
-9.30600E-06,4.484E-01
-9.30500E-06,4.684E-01
-9.30400E-06,4.684E-01
-9.30300E-06,4.484E-01
-9.30200E-06,4.484E-01
-9.30100E-06,4.484E-01
-9.30000E-06,4.484E-01
-9.29900E-06,4.484E-01
-9.29800E-06,4.684E-01
-9.29700E-06,4.484E-01
-9.29600E-06,4.484E-01
-9.29500E-06,4.484E-01
-9.29400E-06,4.484E-01
-9.29300E-06,4.484E-01
-9.29200E-06,4.684E-01
-9.29100E-06,4.484E-01
-9.29000E-06,4.484E-01
-9.28900E-06,4.484E-01
-9.28800E-06,4.484E-01
-9.28700E-06,4.484E-01
-9.28600E-06,4.484E-01
-9.28500E-06,4.484E-01
-9.28400E-06,4.484E-01
-9.28300E-06,4.484E-01
-9.28200E-06,4.484E-01
-9.28100E-06,4.484E-01
-9.28000E-06,4.484E-01
-9.27900E-06,4.684E-01
-9.27800E-06,4.684E-01
-9.27700E-06,4.484E-01
-9.27600E-06,4.484E-01
-9.27500E-06,4.484E-01
-9.27400E-06,4.484E-01
-9.27300E-06,4.484E-01
-9.27200E-06,4.484E-01
-9.27100E-06,4.484E-01
-9.27000E-06,4.484E-01
-9.26900E-06,4.484E-01
-9.26800E-06,4.684E-01
-9.26700E-06,4.684E-01
-9.26600E-06,4.484E-01
-9.26500E-06,4.484E-01
-9.26400E-06,4.484E-01
-9.26300E-06,4.684E-01
-9.26200E-06,4.484E-01
-9.26100E-06,4.684E-01
-9.26000E-06,4.484E-01
-9.25900E-06,4.484E-01
-9.25800E-06,4.484E-01
-9.25700E-06,4.484E-01
-9.25600E-06,4.484E-01
-9.25500E-06,4.484E-01
-9.25400E-06,4.684E-01
-9.25300E-06,4.684E-01
-9.25200E-06,4.484E-01
-9.25100E-06,4.484E-01
-9.25000E-06,4.684E-01
-9.24900E-06,4.484E-01
-9.24800E-06,4.484E-01
-9.24700E-06,4.684E-01
-9.24600E-06,4.484E-01
-9.24500E-06,4.284E-01
-9.24400E-06,4.484E-01
-9.24300E-06,4.684E-01
-9.24200E-06,4.484E-01
-9.24100E-06,4.484E-01
-9.24000E-06,4.484E-01
-9.23900E-06,4.484E-01
-9.23800E-06,4.684E-01
-9.23700E-06,4.484E-01
-9.23600E-06,4.484E-01
-9.23500E-06,4.484E-01
-9.23400E-06,4.484E-01
-9.23300E-06,4.484E-01
-9.23200E-06,4.484E-01
-9.23100E-06,4.484E-01
-9.23000E-06,4.684E-01
-9.22900E-06,4.684E-01
-9.22800E-06,4.484E-01
-9.22700E-06,4.484E-01
-9.22600E-06,4.484E-01
-9.22500E-06,4.484E-01
-9.22400E-06,4.484E-01
-9.22300E-06,4.484E-01
-9.22200E-06,4.484E-01
-9.22100E-06,4.484E-01
-9.22000E-06,4.284E-01
-9.21900E-06,4.484E-01
-9.21800E-06,4.684E-01
-9.21700E-06,4.684E-01
-9.21600E-06,4.484E-01
-9.21500E-06,4.484E-01
-9.21400E-06,4.684E-01
-9.21300E-06,4.484E-01
-9.21200E-06,4.484E-01
-9.21100E-06,4.484E-01
-9.21000E-06,4.484E-01
-9.20900E-06,4.684E-01
-9.20800E-06,4.484E-01
-9.20700E-06,4.484E-01
-9.20600E-06,4.484E-01
-9.20500E-06,4.484E-01
-9.20400E-06,4.484E-01
-9.20300E-06,4.484E-01
-9.20200E-06,4.484E-01
-9.20100E-06,4.484E-01
-9.20000E-06,4.484E-01
-9.19900E-06,4.484E-01
-9.19800E-06,4.484E-01
-9.19700E-06,4.484E-01
-9.19600E-06,4.484E-01
-9.19500E-06,4.684E-01
-9.19400E-06,4.484E-01
-9.19300E-06,4.484E-01
-9.19200E-06,4.484E-01
-9.19100E-06,4.484E-01
-9.19000E-06,4.484E-01
-9.18900E-06,4.484E-01
-9.18800E-06,4.484E-01
-9.18700E-06,4.484E-01
-9.18600E-06,4.484E-01
-9.18500E-06,4.684E-01
-9.18400E-06,4.684E-01
-9.18300E-06,4.484E-01
-9.18200E-06,4.484E-01
-9.18100E-06,4.484E-01
-9.18000E-06,4.484E-01
-9.17900E-06,4.684E-01
-9.17800E-06,4.684E-01
-9.17700E-06,4.484E-01
-9.17600E-06,4.484E-01
-9.17500E-06,4.484E-01
-9.17400E-06,4.484E-01
-9.17300E-06,4.484E-01
-9.17200E-06,4.484E-01
-9.17100E-06,4.684E-01
-9.17000E-06,4.684E-01
-9.16900E-06,4.484E-01
-9.16800E-06,4.484E-01
-9.16700E-06,4.484E-01
-9.16600E-06,4.484E-01
-9.16500E-06,4.484E-01
-9.16400E-06,4.484E-01
-9.16300E-06,4.484E-01
-9.16200E-06,4.484E-01
-9.16100E-06,4.684E-01
-9.16000E-06,4.484E-01
-9.15900E-06,4.484E-01
-9.15800E-06,4.484E-01
-9.15700E-06,4.484E-01
-9.15600E-06,4.684E-01
-9.15500E-06,4.684E-01
-9.15400E-06,4.684E-01
-9.15300E-06,4.484E-01
-9.15200E-06,4.484E-01
-9.15100E-06,4.484E-01
-9.15000E-06,4.484E-01
-9.14900E-06,4.484E-01
-9.14800E-06,4.484E-01
-9.14700E-06,4.484E-01
-9.14600E-06,4.484E-01
-9.14500E-06,4.484E-01
-9.14400E-06,4.484E-01
-9.14300E-06,4.484E-01
-9.14200E-06,4.684E-01
-9.14100E-06,4.684E-01
-9.14000E-06,4.484E-01
-9.13900E-06,4.484E-01
-9.13800E-06,4.484E-01
-9.13700E-06,4.684E-01
-9.13600E-06,4.684E-01
-9.13500E-06,4.484E-01
-9.13400E-06,4.484E-01
-9.13300E-06,4.484E-01
-9.13200E-06,4.484E-01
-9.13100E-06,4.484E-01
-9.13000E-06,4.484E-01
-9.12900E-06,4.484E-01
-9.12800E-06,4.684E-01
-9.12700E-06,4.484E-01
-9.12600E-06,4.484E-01
-9.12500E-06,4.484E-01
-9.12400E-06,4.484E-01
-9.12300E-06,4.484E-01
-9.12200E-06,4.484E-01
-9.12100E-06,4.484E-01
-9.12000E-06,4.484E-01
-9.11900E-06,4.484E-01
-9.11800E-06,4.684E-01
-9.11700E-06,4.684E-01
-9.11600E-06,4.484E-01
-9.11500E-06,4.484E-01
-9.11400E-06,4.484E-01
-9.11300E-06,4.484E-01
-9.11200E-06,4.484E-01
-9.11100E-06,4.484E-01
-9.11000E-06,4.484E-01
-9.10900E-06,4.684E-01
-9.10800E-06,4.684E-01
-9.10700E-06,4.484E-01
-9.10600E-06,4.684E-01
-9.10500E-06,4.684E-01
-9.10400E-06,4.684E-01
-9.10300E-06,4.684E-01
-9.10200E-06,4.484E-01
-9.10100E-06,4.684E-01
-9.10000E-06,4.484E-01
-9.09900E-06,4.484E-01
-9.09800E-06,4.484E-01
-9.09700E-06,4.484E-01
-9.09600E-06,4.484E-01
-9.09500E-06,4.484E-01
-9.09400E-06,4.684E-01
-9.09300E-06,4.484E-01
-9.09200E-06,4.484E-01
-9.09100E-06,4.484E-01
-9.09000E-06,4.684E-01
-9.08900E-06,4.484E-01
-9.08800E-06,4.484E-01
-9.08700E-06,4.484E-01
-9.08600E-06,4.484E-01
-9.08500E-06,4.684E-01
-9.08400E-06,4.484E-01
-9.08300E-06,4.484E-01
-9.08200E-06,4.484E-01
-9.08100E-06,4.684E-01
-9.08000E-06,4.484E-01
-9.07900E-06,4.484E-01
-9.07800E-06,4.484E-01
-9.07700E-06,4.684E-01
-9.07600E-06,4.484E-01
-9.07500E-06,4.484E-01
-9.07400E-06,4.484E-01
-9.07300E-06,4.484E-01
-9.07200E-06,4.684E-01
-9.07100E-06,4.484E-01
-9.07000E-06,4.484E-01
-9.06900E-06,4.484E-01
-9.06800E-06,4.684E-01
-9.06700E-06,4.684E-01
-9.06600E-06,4.684E-01
-9.06500E-06,4.684E-01
-9.06400E-06,4.484E-01
-9.06300E-06,4.484E-01
-9.06200E-06,4.484E-01
-9.06100E-06,4.684E-01
-9.06000E-06,4.484E-01
-9.05900E-06,4.484E-01
-9.05800E-06,4.484E-01
-9.05700E-06,4.484E-01
-9.05600E-06,4.484E-01
-9.05500E-06,4.484E-01
-9.05400E-06,4.484E-01
-9.05300E-06,4.684E-01
-9.05200E-06,4.484E-01
-9.05100E-06,4.684E-01
-9.05000E-06,4.484E-01
-9.04900E-06,4.484E-01
-9.04800E-06,4.484E-01
-9.04700E-06,4.484E-01
-9.04600E-06,4.484E-01
-9.04500E-06,4.684E-01
-9.04400E-06,4.484E-01
-9.04300E-06,4.484E-01
-9.04200E-06,4.484E-01
-9.04100E-06,4.484E-01
-9.04000E-06,4.484E-01
-9.03900E-06,4.484E-01
-9.03800E-06,4.684E-01
-9.03700E-06,4.484E-01
-9.03600E-06,4.484E-01
-9.03500E-06,4.684E-01
-9.03400E-06,4.484E-01
-9.03300E-06,4.484E-01
-9.03200E-06,4.684E-01
-9.03100E-06,4.484E-01
-9.03000E-06,4.684E-01
-9.02900E-06,4.684E-01
-9.02800E-06,4.484E-01
-9.02700E-06,4.684E-01
-9.02600E-06,4.684E-01
-9.02500E-06,4.484E-01
-9.02400E-06,4.484E-01
-9.02300E-06,4.484E-01
-9.02200E-06,4.684E-01
-9.02100E-06,4.484E-01
-9.02000E-06,4.484E-01
-9.01900E-06,4.684E-01
-9.01800E-06,4.684E-01
-9.01700E-06,4.684E-01
-9.01600E-06,4.484E-01
-9.01500E-06,4.484E-01
-9.01400E-06,4.484E-01
-9.01300E-06,4.484E-01
-9.01200E-06,4.484E-01
-9.01100E-06,4.484E-01
-9.01000E-06,4.484E-01
-9.00900E-06,4.684E-01
-9.00800E-06,4.484E-01
-9.00700E-06,4.484E-01
-9.00600E-06,4.484E-01
-9.00500E-06,4.484E-01
-9.00400E-06,4.484E-01
-9.00300E-06,4.484E-01
-9.00200E-06,4.484E-01
-9.00100E-06,4.684E-01
-9.00000E-06,4.484E-01
-8.99900E-06,4.684E-01
-8.99800E-06,4.484E-01
-8.99700E-06,4.684E-01
-8.99600E-06,4.684E-01
-8.99500E-06,4.484E-01
-8.99400E-06,4.484E-01
-8.99300E-06,4.684E-01
-8.99200E-06,4.484E-01
-8.99100E-06,4.484E-01
-8.99000E-06,4.684E-01
-8.98900E-06,4.484E-01
-8.98800E-06,4.484E-01
-8.98700E-06,4.484E-01
-8.98600E-06,4.484E-01
-8.98500E-06,4.484E-01
-8.98400E-06,4.484E-01
-8.98300E-06,4.484E-01
-8.98200E-06,4.484E-01
-8.98100E-06,4.484E-01
-8.98000E-06,4.684E-01
-8.97900E-06,4.484E-01
-8.97800E-06,4.484E-01
-8.97700E-06,4.484E-01
-8.97600E-06,4.484E-01
-8.97500E-06,4.484E-01
-8.97400E-06,4.484E-01
-8.97300E-06,4.484E-01
-8.97200E-06,4.484E-01
-8.97100E-06,4.484E-01
-8.97000E-06,4.484E-01
-8.96900E-06,4.484E-01
-8.96800E-06,4.484E-01
-8.96700E-06,4.684E-01
-8.96600E-06,4.684E-01
-8.96500E-06,4.484E-01
-8.96400E-06,4.484E-01
-8.96300E-06,4.484E-01
-8.96200E-06,4.484E-01
-8.96100E-06,4.684E-01
-8.96000E-06,4.684E-01
